date,sm_rain,av_hitemp,av_lwtemp
2026-04-29,0.0,28.1,22.9
2026-04-30,44.0,26.0,20.4
2026-05-01,--,23.7,20.5
2026-05-02,0.0,26.7,20.7
2026-05-03,0.0,29.0,24.3
2026-05-04,38.5,25.9,19.7
2026-05-05,7.0,22.8,19.7
2026-05-06,62.0,24.1,20.9
2026-05-07,--,29.0,22.7
2026-05-08,5.0,28.7,22.9
2026-05-09,17.0,23.0,19.6
2026-05-10,1.0,24.5,20.6
2026-05-11,27.0,25.9,22.6
2026-05-12,0.0,27.1,22.8
2026-05-13,0.0,27.5,22.6
2026-05-14,1.5,25.8,23.3
2026-05-15,0.0,26.0,23.4
2026-05-16,0.0,26.9,22.6
2026-05-17,0.0,26.8,23.1
2026-05-18,0.0,26.7,23.0
2026-05-19,0.0,28.6,23.2
2026-05-20,--,28.9,23.0
2026-05-21,0.0,30.0,24.4
2026-05-22,0.0,30.0,25.7
2026-05-23,0.0,30.7,26.8
2026-05-24,0.0,31.2,26.6
2026-05-25,--,30.5,26.6
2026-05-26,0.0,31.2,26.7
2026-05-27,--,31.0,27.0
2026-05-28,--,31.7,26.6
2026-05-29,7.5,31.2,25.6
2026-05-30,--,28.9,25.1
2026-05-31,0.0,27.9,24.9
2026-06-01,3.5,28.3,26.1
2026-06-02,0.0,30.0,26.2
2026-06-03,0.0,31.2,26.2
2026-06-04,--,31.6,27.3
2026-06-05,0.0,31.7,27.3
2026-06-06,45.5,27.7,24.8
2026-06-07,32.0,28.8,25.9
2026-06-08,6.0,30.4,26.1
