date,sm_rain,av_hitemp,av_lwtemp
2026-05-02,3.5,23.6,8.4
2026-05-03,23.0,22.2,9.2
2026-05-04,16.0,20.6,6.9
2026-05-05,0.0,22.5,4.2
2026-05-06,--,20.7,8.2
2026-05-07,--,27.9,11.5
2026-05-08,6.5,22.9,7.8
2026-05-09,1.5,17.6,5.7
2026-05-10,--,24.3,3.6
2026-05-11,--,24.8,5.9
2026-05-12,0.0,25.3,11.0
2026-05-13,--,26.0,11.0
2026-05-14,--,25.1,7.7
2026-05-15,--,27.4,10.0
2026-05-16,--,29.4,9.9
2026-05-17,--,29.5,12.0
2026-05-18,--,31.8,9.3
2026-05-19,--,32.3,11.4
2026-05-20,0.0,31.4,11.9
2026-05-21,43.0,23.6,16.2
2026-05-22,1.0,25.0,16.9
2026-05-23,0.0,23.1,16.8
2026-05-24,0.0,23.9,15.1
2026-05-25,--,30.0,13.3
2026-05-26,--,28.9,15.0
2026-05-27,0.0,27.8,17.6
2026-05-28,0.5,29.1,18.6
2026-05-29,0.0,24.6,11.2
2026-05-30,--,29.4,8.1
2026-05-31,--,30.4,11.9
2026-06-01,--,30.9,11.4
2026-06-02,6.5,21.6,15.6
2026-06-03,39.0,27.2,15.6
2026-06-04,--,27.5,14.6
2026-06-05,--,22.7,16.9
2026-06-06,0.0,26.3,16.5
2026-06-07,7.5,22.5,16.3
2026-06-08,13.0,26.8,15.7
