date,sm_rain,av_hitemp,av_lwtemp
2026-03-11,0.0,11.6,-4.4
2026-03-12,0.0,13.4,0.2
2026-03-13,0.0,11.3,-0.3
2026-03-14,0.0,16.0,0.8
2026-03-15,0.0,16.5,-2.1
2026-03-16,0.0,15.8,3.8
2026-03-17,0.0,17.0,2.9
2026-03-18,0.0,15.2,6.9
2026-03-19,0.0,20.5,5.9
2026-03-20,0.5,10.8,1.9
2026-03-21,0.0,16.3,0.3
2026-03-22,0.0,17.0,-3.1
2026-03-23,0.0,18.6,4.8
2026-03-24,0.0,19.2,8.6
2026-03-25,12.5,13.7,8.8
2026-03-26,20.5,13.3,8.9
2026-03-27,22.5,18.9,5.6
2026-03-28,1.5,20.3,8.7
2026-03-29,0.0,23.2,5.2
2026-03-30,0.0,20.3,11.6
2026-03-31,0.0,19.3,11.6
2026-04-01,19.5,18.4,9.7
2026-04-02,22.5,19.0,2.9
2026-04-03,0.0,20.9,0.9
2026-04-04,3.0,13.6,6.2
2026-04-05,0.5,23.7,10.1
2026-04-06,0.0,24.7,13.6
2026-04-07,0.0,18.8,6.4
2026-04-08,0.0,19.4,0.7
2026-04-09,0.0,20.1,2.6
2026-04-10,0.5,18.3,11.5
2026-04-11,0.0,28.8,9.1
2026-04-12,0.0,25.0,9.1
2026-04-13,0.0,26.0,5.4
2026-04-14,0.0,25.3,8.3
2026-04-15,12.5,23.9,13.2
2026-04-16,2.0,24.2,10.4
2026-04-17,0.0,20.1,9.8
2026-04-18,0.0,23.9,6.3
2026-04-19,0.0,27.1,8.7
2026-04-20,0.0,25.6,10.1
2026-04-21,0.0,24.2,7.1
2026-04-22,0.0,23.0,3.5
2026-04-23,20.5,18.7,11.8
2026-04-24,3.5,22.1,11.1
2026-04-25,0.0,19.5,8.0
2026-04-26,0.0,23.2,6.7
2026-04-27,14.5,21.7,8.5
2026-04-28,0.0,25.9,6.5
2026-04-29,0.5,17.3,12.9
2026-04-30,2.0,15.9,10.4
2026-05-01,38.5,17.0,10.4
2026-05-02,0.0,26.5,8.8
2026-05-03,0.0,26.7,9.4
2026-05-04,4.0,28.8,13.3
2026-05-05,0.0,24.2,6.2
2026-05-06,0.0,21.5,8.5
2026-05-07,0.0,28.3,10.8
2026-05-08,4.5,26.3,15.0
2026-05-09,0.0,23.0,12.0
2026-05-10,0.0,25.2,8.4
2026-05-11,0.0,26.8,9.4
2026-05-12,0.0,26.6,11.6
2026-05-13,3.0,28.9,10.6
2026-05-14,1.5,27.8,11.8
2026-05-15,0.0,24.6,12.5
2026-05-16,0.0,28.9,9.8
2026-05-17,0.0,31.3,10.7
2026-05-18,0.0,32.2,11.4
2026-05-19,0.0,33.7,12.9
2026-05-20,0.0,33.1,14.0
2026-05-21,10.0,21.2,14.2
2026-05-22,21.5,15.8,11.5
2026-05-23,1.0,18.6,11.4
2026-05-24,1.5,22.2,13.0
2026-05-25,0.0,28.8,13.8
2026-05-26,0.0,28.1,15.3
2026-05-27,0.0,28.5,16.9
2026-05-28,0.0,32.0,17.9
2026-05-29,0.0,31.1,19.8
2026-05-30,0.0,31.3,17.0
2026-05-31,0.0,32.9,16.2
2026-06-01,0.0,34.9,14.7
2026-06-02,2.0,27.2,16.9
2026-06-03,138.5,21.9,16.7
2026-06-04,0.0,22.7,15.6
2026-06-05,0.0,23.3,14.0
2026-06-06,0.0,25.7,15.5
2026-06-07,7.0,21.7,14.9
2026-06-08,7.0,25.5,17.8
