date,sm_rain,av_hitemp,av_lwtemp
2026-04-14,0.0,23.7,11.6
2026-04-15,25.0,16.5,13.7
2026-04-16,0.5,20.0,8.9
2026-04-17,0.0,20.7,5.4
2026-04-18,0.0,23.5,11.6
2026-04-19,0.0,22.8,12.2
2026-04-20,0.5,24.2,12.4
2026-04-21,1.5,22.3,7.4
2026-04-22,0.0,21.2,4.6
2026-04-23,32.0,12.5,9.4
2026-04-24,0.0,18.0,10.6
2026-04-25,0.0,23.9,7.6
2026-04-26,15.0,22.5,8.9
2026-04-27,11.5,21.9,11.6
2026-04-28,0.0,25.8,11.3
2026-04-29,0.0,18.5,12.1
2026-04-30,7.5,14.4,10.0
2026-05-01,10.0,19.5,10.3
2026-05-02,0.0,25.3,8.9
2026-05-03,43.0,19.0,12.9
2026-05-04,0.0,20.8,9.2
2026-05-05,0.0,22.8,5.6
2026-05-06,0.0,21.4,8.5
2026-05-07,0.0,26.8,11.1
2026-05-08,0.0,23.0,9.9
2026-05-09,0.0,22.7,9.4
2026-05-10,0.0,25.1,6.1
2026-05-11,0.0,25.1,8.5
2026-05-12,0.0,25.4,15.1
2026-05-13,0.0,27.5,14.4
2026-05-14,0.0,27.6,12.1
2026-05-15,0.0,29.9,10.9
2026-05-16,0.0,28.9,12.1
2026-05-17,0.0,31.8,10.5
2026-05-18,0.0,31.3,10.6
2026-05-19,0.0,29.0,12.2
2026-05-20,1.0,29.2,15.3
2026-05-21,48.0,22.7,20.5
2026-05-22,0.0,20.8,13.9
2026-05-23,1.0,24.3,13.9
2026-05-24,0.0,28.3,16.3
2026-05-25,0.0,30.6,15.9
2026-05-26,0.0,28.2,16.5
2026-05-27,17.5,23.7,19.2
2026-05-28,4.0,24.0,19.1
2026-05-29,0.0,27.3,13.0
2026-05-30,0.0,30.0,9.8
2026-05-31,0.0,31.1,16.3
2026-06-01,0.0,29.5,15.8
2026-06-02,38.0,21.9,18.3
2026-06-03,38.5,25.8,16.0
2026-06-04,0.0,24.7,15.2
2026-06-05,1.5,20.3,17.4
2026-06-06,0.0,27.1,17.1
2026-06-07,18.0,21.8,17.7
2026-06-08,15.0,23.1,16.0
