date,sm_rain,av_hitemp,av_lwtemp
2026-02-21,0.0,18.6,4.1
2026-02-22,3.5,20.4,7.0
2026-02-23,0.0,21.3,8.5
2026-02-24,1.5,24.6,7.9
2026-02-25,35.5,21.2,14.6
2026-02-26,0.0,21.2,12.7
2026-02-27,24.5,18.3,13.4
2026-02-28,0.0,21.4,11.8
2026-03-01,0.0,21.5,12.0
2026-03-02,23.5,17.4,14.8
2026-03-03,0.5,20.6,12.6
2026-03-04,0.0,20.5,7.3
2026-03-05,0.0,19.5,7.0
2026-03-06,9.5,21.8,6.2
2026-03-07,0.0,15.0,5.8
2026-03-08,0.0,15.8,-0.2
2026-03-09,0.0,18.3,3.1
2026-03-10,0.0,16.0,4.7
2026-03-11,0.0,17.4,5.0
2026-03-12,0.0,17.0,4.7
2026-03-13,0.0,16.9,6.6
2026-03-14,0.0,17.8,4.0
2026-03-15,0.0,20.7,3.6
2026-03-16,0.0,20.7,4.7
2026-03-17,0.0,19.8,6.7
2026-03-18,7.5,20.2,8.3
2026-03-19,2.0,19.8,11.3
2026-03-20,0.0,21.7,6.2
2026-03-21,0.0,18.6,10.6
2026-03-22,10.0,18.1,11.6
2026-03-23,3.0,22.9,14.4
2026-03-24,10.0,19.4,13.0
2026-03-25,33.0,18.0,13.2
2026-03-26,0.0,21.8,10.9
2026-03-27,0.0,22.5,9.2
2026-03-28,0.0,23.8,7.2
2026-03-29,0.0,24.1,8.7
2026-03-30,29.0,20.1,10.8
2026-03-31,55.5,23.3,13.0
2026-04-01,25.0,16.2,12.1
2026-04-02,0.0,21.7,10.0
2026-04-03,0.0,22.6,7.7
2026-04-04,33.5,23.1,16.5
2026-04-05,0.0,23.5,10.3
2026-04-06,3.0,21.7,8.8
2026-04-07,12.0,22.7,10.5
2026-04-08,0.0,21.1,5.8
2026-04-09,4.0,21.4,9.4
2026-04-10,29.0,24.0,17.6
2026-04-11,0.0,24.1,15.0
2026-04-12,9.5,22.7,12.5
2026-04-13,20.0,18.9,14.1
2026-04-14,26.5,18.6,17.5
2026-04-15,1.5,24.6,14.8
2026-04-16,0.0,26.9,13.4
2026-04-17,0.0,25.8,13.9
2026-04-18,1.0,23.3,16.9
2026-04-19,25.5,19.4,16.4
2026-04-20,7.5,25.1,15.9
2026-04-21,0.0,26.9,16.2
2026-04-22,19.5,22.6,11.7
2026-04-23,25.5,24.2,16.2
2026-04-24,7.0,20.7,16.0
2026-04-25,0.0,22.2,15.7
2026-04-26,9.0,23.3,13.3
2026-04-27,0.0,26.5,12.5
2026-04-28,0.0,26.2,12.6
2026-04-29,0.5,26.8,15.5
2026-04-30,30.5,18.5,15.5
2026-05-01,0.5,22.4,14.5
2026-05-02,0.0,25.0,11.4
2026-05-03,26.5,23.2,14.2
2026-05-04,0.0,21.8,12.8
2026-05-05,0.0,23.7,9.0
2026-05-06,5.5,21.7,16.5
2026-05-07,1.5,25.2,16.1
2026-05-08,0.0,23.7,16.1
2026-05-09,0.0,24.2,11.0
2026-05-10,0.0,26.1,9.6
2026-05-11,0.0,25.5,11.9
2026-05-12,9.0,26.9,12.7
2026-05-13,7.0,26.7,14.6
2026-05-14,0.0,29.2,14.5
2026-05-15,0.0,28.2,14.7
2026-05-16,0.0,28.9,16.4
2026-05-17,0.0,30.2,15.0
2026-05-18,0.0,29.9,14.8
2026-05-19,0.0,28.5,19.2
2026-05-20,0.5,30.8,21.3
2026-05-21,34.0,26.9,21.4
2026-05-22,0.0,27.5,17.4
2026-05-23,0.0,26.1,16.9
2026-05-24,0.0,26.6,20.1
2026-05-25,0.0,28.3,22.2
2026-05-26,4.0,24.6,22.2
2026-05-27,173.5,24.8,22.1
2026-05-28,0.0,29.5,21.8
2026-05-29,0.0,30.7,18.0
2026-05-30,0.0,30.5,16.9
2026-05-31,0.0,29.3,19.3
2026-06-01,1.5,26.8,22.3
2026-06-02,72.0,27.0,21.9
2026-06-03,0.0,28.5,19.7
2026-06-04,83.0,25.1,19.5
2026-06-05,0.0,27.7,21.2
2026-06-06,33.5,27.8,20.3
2026-06-07,42.0,29.9,22.6
2026-06-08,8.5,24.5,22.2
