date,sm_rain,av_hitemp,av_lwtemp
2026-03-22,1.0,17.0,-2.1
2026-03-23,6.0,17.5,8.3
2026-03-24,0.0,20.2,4.7
2026-03-25,44.5,11.9,5.1
2026-03-26,10.0,17.2,8.4
2026-03-27,0.0,21.6,2.8
2026-03-28,0.0,21.9,3.0
2026-03-29,1.0,21.4,5.3
2026-03-30,0.5,22.4,10.3
2026-03-31,7.0,21.3,13.6
2026-04-01,20.0,15.7,10.5
2026-04-02,0.0,18.5,5.0
2026-04-03,0.0,21.7,2.4
2026-04-04,13.5,18.0,8.6
2026-04-05,0.0,21.6,11.9
2026-04-06,0.0,23.0,8.6
2026-04-07,0.5,16.6,7.0
2026-04-08,0.0,19.7,4.7
2026-04-09,1.5,18.1,2.2
2026-04-10,22.0,23.2,12.3
2026-04-11,0.5,24.7,11.2
2026-04-12,0.0,24.0,10.2
2026-04-13,0.0,20.7,7.5
2026-04-14,0.0,22.8,7.0
2026-04-15,22.5,16.1,13.4
2026-04-16,0.0,24.9,9.6
2026-04-17,0.0,20.1,9.7
2026-04-18,0.0,24.5,11.5
2026-04-19,0.0,25.4,11.4
2026-04-20,0.0,22.6,11.7
2026-04-21,1.0,21.4,6.2
2026-04-22,0.0,21.5,2.7
2026-04-23,40.0,15.4,12.7
2026-04-24,0.5,18.6,12.6
2026-04-25,0.0,19.2,10.4
2026-04-26,25.0,19.3,9.2
2026-04-27,36.5,23.1,11.8
2026-04-28,0.0,26.4,9.1
2026-04-29,0.0,22.8,14.1
2026-04-30,24.5,14.3,11.3
2026-05-01,14.0,22.6,13.8
2026-05-02,0.0,27.0,12.3
2026-05-03,0.0,23.1,11.5
2026-05-04,5.0,23.1,12.9
2026-05-05,0.0,22.5,8.0
2026-05-06,1.0,16.6,10.3
2026-05-07,0.0,26.8,14.6
2026-05-08,0.5,25.5,14.7
2026-05-09,0.0,22.7,8.4
2026-05-10,0.0,24.3,5.6
2026-05-11,0.0,24.6,8.0
2026-05-12,0.0,24.3,11.3
2026-05-13,0.5,27.1,11.3
2026-05-14,0.0,27.5,10.9
2026-05-15,0.0,26.4,12.1
2026-05-16,0.0,28.3,14.1
2026-05-17,0.0,32.7,10.5
2026-05-18,0.0,31.8,10.8
2026-05-19,0.0,28.4,12.2
2026-05-20,0.5,28.9,14.5
2026-05-21,23.5,25.4,20.2
2026-05-22,2.0,26.9,17.6
2026-05-23,13.5,18.1,15.8
2026-05-24,1.5,22.5,15.2
2026-05-25,0.0,28.0,13.7
2026-05-26,0.0,27.2,13.8
2026-05-27,11.0,23.3,17.6
2026-05-28,7.0,27.2,18.4
2026-05-29,0.0,28.3,18.2
2026-05-30,0.0,30.5,12.2
2026-05-31,0.0,29.6,13.8
2026-06-01,0.0,29.7,11.9
2026-06-02,81.5,20.5,18.4
2026-06-03,221.0,27.0,18.4
2026-06-04,1.0,25.0,17.0
2026-06-05,5.5,20.0,16.5
2026-06-06,0.0,24.9,16.1
2026-06-07,55.5,19.0,16.0
2026-06-08,12.5,27.1,17.6
