date,sm_rain,av_hitemp,av_lwtemp
2026-04-19,--,23.3,16.2
2026-04-20,0.0,24.9,17.3
2026-04-21,1.5,23.1,14.6
2026-04-22,0.0,21.2,11.9
2026-04-23,47.0,18.5,14.4
2026-04-24,0.0,20.4,14.9
2026-04-25,--,21.6,14.0
2026-04-26,15.5,24.2,15.2
2026-04-27,17.0,22.9,14.7
2026-04-28,--,24.7,15.1
2026-04-29,0.0,20.7,15.2
2026-04-30,10.0,16.6,12.7
2026-05-01,5.0,20.4,14.6
2026-05-02,0.0,22.2,13.3
2026-05-03,23.5,21.3,17.1
2026-05-04,0.0,21.3,13.6
2026-05-05,--,22.1,11.4
2026-05-06,0.0,19.9,15.3
2026-05-07,--,25.1,16.3
2026-05-08,0.0,24.0,16.6
2026-05-09,--,20.5,14.1
2026-05-10,--,23.0,13.8
2026-05-11,0.0,24.3,15.9
2026-05-12,--,24.7,19.0
2026-05-13,16.5,25.5,18.3
2026-05-14,--,27.9,16.5
2026-05-15,--,26.9,16.3
2026-05-16,--,25.3,18.9
2026-05-17,--,27.0,18.0
2026-05-18,--,30.8,18.3
2026-05-19,--,26.1,20.9
2026-05-20,0.0,27.2,20.4
2026-05-21,23.5,25.2,22.2
2026-05-22,2.0,26.1,20.2
2026-05-23,0.0,25.2,19.2
2026-05-24,--,28.3,19.6
2026-05-25,--,28.4,20.6
2026-05-26,--,28.9,21.2
2026-05-27,13.5,25.3,20.4
2026-05-28,7.5,27.6,20.3
2026-05-29,2.0,28.3,20.1
2026-05-30,--,28.0,17.3
2026-05-31,--,27.4,22.0
2026-06-01,0.0,27.6,21.7
2026-06-02,46.0,23.7,19.7
2026-06-03,29.5,28.8,19.9
2026-06-04,0.5,25.5,20.1
2026-06-05,1.0,24.1,18.5
2026-06-06,--,26.4,20.2
2026-06-07,17.5,23.3,19.4
2026-06-08,11.5,24.5,18.5
